DateTime,Geopolitics,Climate Policy,New Energy,Green Bond,Carbon Price,Crude Oil,Natural Gas,Coke
2018-06-22,1.168890118598938,1.52625058212454,1404.3841,149.515,39.12,457.4,3736.0,2013.0
2018-06-25,1.168890118598938,1.59870190990785,1399.7189,149.5635,39.0,467.0,3758.0,2055.0
2018-06-26,1.168890118598938,1.00520541465597,1405.6512,149.556,39.13,468.0,3719.0,2006.5
2018-06-27,1.168890118598938,1.4302335166866,1396.4727,149.5831,39.3,476.9,3761.0,1977.5
2018-06-28,1.168890118598938,1.36928765347064,1384.3852,149.7671,39.07,491.9,3747.0,2104.5
2018-06-29,1.168890118598938,1.11788419144517,1414.759,150.0254,39.0,494.6,3733.0,2108.5
2018-07-02,1.0246338844299316,1.24333061491591,1384.9056,150.2604,39.41,502.6,3773.0,2011.0
2018-07-03,1.0246338844299316,1.24643566976063,1390.4903,150.4314,39.5,501.9,3778.0,2011.0
2018-07-04,1.0246338844299316,1.14758642652009,1366.6201,150.504,38.53,497.7,3795.0,2011.0
2018-07-05,1.0246338844299316,1.10361591253998,1338.9482,150.6672,39.05,497.2,3840.0,2011.0
2018-07-06,1.0246338844299316,1.68718359574544,1348.3778,150.6873,38.79,497.7,3861.0,2000.0
2018-07-09,1.0246338844299316,1.77373286384502,1373.6307,150.822,39.27,493.5,3943.0,2000.0
2018-07-10,1.0246338844299316,2.15909394846726,1379.0762,150.8573,38.81,500.0,3981.0,2000.0
2018-07-11,1.0246338844299316,2.43298148336524,1361.1453,150.883,39.02,507.5,4040.0,2000.0
2018-07-12,1.0246338844299316,1.0403652105065,1392.7106,150.9041,39.2,500.4,4117.0,2000.0
2018-07-13,1.0246338844299316,1.18429710743637,1392.8734,150.95,39.3,491.3,4221.0,2008.0
2018-07-16,1.0246338844299316,1.31475380254698,1385.1018,151.1638,38.44,495.6,4213.0,2000.5
2018-07-17,1.0246338844299316,1.74594726657802,1393.5187,151.1227,38.13,484.3,4181.0,1980.0
2018-07-18,1.0246338844299316,1.38639866017759,1385.4131,151.1734,39.08,481.2,4233.0,2016.0
2018-07-19,1.0246338844299316,1.4986229902026,1368.3292,151.378,39.73,484.1,4421.0,1963.5
2018-07-20,1.0246338844299316,1.50989096002884,1387.0156,151.6631,39.95,490.4,4556.0,1995.5
2018-07-23,1.0246338844299316,1.54000201489245,1403.5132,151.7483,39.49,491.7,4434.0,2046.0
2018-07-24,1.0246338844299316,1.22609427669702,1429.5974,151.6714,39.94,496.2,4332.0,2074.5
2018-07-25,1.0246338844299316,1.62690974564428,1418.2642,151.6479,39.73,498.3,4312.0,2113.5
2018-07-26,1.0246338844299316,1.71557526117064,1407.1215,151.7958,40.29,501.3,4313.0,2131.5
2018-07-27,1.0246338844299316,1.86467368658248,1401.6987,151.8815,41.71,505.2,4310.0,2086.0
2018-07-30,1.0246338844299316,1.6525962677091,1392.8933,152.0184,42.58,507.3,4332.0,2204.5
2018-07-31,1.0246338844299316,1.36609307327734,1379.9056,152.2953,42.58,514.0,4329.0,2357.0
2018-08-01,0.9629596471786499,1.19220536154232,1359.5111,152.5046,42.58,507.0,4327.0,2357.0
2018-08-02,0.9629596471786499,1.44682755828441,1320.1926,152.7772,42.58,501.0,4315.0,2357.0
2018-08-03,0.9629596471786499,0.978862304396894,1301.6323,152.9056,42.58,507.7,4290.0,2357.0
2018-08-06,0.9629596471786499,1.45313839141898,1262.3377,153.1412,42.58,511.7,4262.0,2380.0
2018-08-07,0.9629596471786499,1.03591296320896,1287.7778,153.3661,42.58,530.8,4219.0,2400.0
2018-08-08,0.9629596471786499,1.42229340353922,1279.3818,153.2536,42.58,530.6,4201.0,2400.0
2018-08-09,0.9629596471786499,1.34478527841495,1304.9265,152.9757,42.58,519.8,4182.0,2400.0
2018-08-10,0.9629596471786499,1.16348776804106,1309.9423,152.7154,42.58,520.5,4160.0,2400.0
2018-08-13,0.9629596471786499,1.56238900181574,1313.054,152.5784,42.58,521.7,4254.0,2400.0
2018-08-14,0.9629596471786499,1.10528230834968,1310.6012,152.5871,42.58,518.6,4290.0,2400.0
2018-08-15,0.9629596471786499,1.28594109371481,1279.714,152.7562,42.58,520.4,4291.0,2542.0
2018-08-16,0.9629596471786499,1.14905374538564,1265.4016,152.6458,42.58,508.6,4274.0,2587.5
2018-08-17,0.9629596471786499,0.951949912907332,1246.0502,152.3646,42.58,505.4,4187.0,2693.0
2018-08-20,0.9629596471786499,1.57032356543927,1262.7232,152.2734,42.58,497.1,4150.0,2713.0
2018-08-21,0.9629596471786499,1.53108187910392,1273.2828,152.2036,37.97,479.6,4148.0,2615.5
2018-08-22,0.9629596471786499,1.37602309256616,1262.145,152.1654,34.19,482.5,4152.0,2605.5
2018-08-23,0.9629596471786499,1.57839457675789,1270.4893,152.276,34.19,485.7,4149.0,2574.5
2018-08-24,0.9629596471786499,1.07930530722122,1262.7935,152.3592,34.19,482.7,4146.0,2593.5
2018-08-27,0.9629596471786499,1.36816085963957,1288.0645,152.4208,34.19,487.2,4164.0,2606.0
2018-08-28,0.9629596471786499,1.27071610698575,1297.7451,152.3319,34.19,486.0,4143.0,2614.5
2018-08-29,0.9629596471786499,1.17156172166147,1287.0415,152.3462,35.0,504.2,4116.0,2639.0
2018-08-30,0.9629596471786499,1.23960056895408,1270.8338,152.449,31.6,481.0,4116.0,2566.0
2018-08-31,0.9629596471786499,1.34429822867828,1262.557,152.5271,29.17,481.0,4112.0,2522.5
2018-09-03,0.7727845311164856,2.53983826672078,1266.8876,152.5857,29.17,502.7,4167.0,2513.5
2018-09-04,0.7727845311164856,2.38971352506024,1275.5076,152.5561,29.17,505.2,4161.0,2491.5
2018-09-05,0.7727845311164856,2.36861982973141,1256.8633,152.6347,32.09,504.8,4163.0,2493.0
2018-09-06,0.7727845311164856,2.39159610449608,1249.5467,152.66,32.09,501.7,4165.0,2493.5
2018-09-07,0.7727845311164856,1.80917707374186,1252.4073,152.6547,32.09,500.9,4157.0,2495.0
2018-09-10,0.7727845311164856,1.46350431522275,1233.53,152.6803,33.0,498.0,4152.0,2497.0
2018-09-11,0.7727845311164856,0.979371833107974,1237.248,152.5674,36.3,505.0,4150.0,2474.0
2018-09-12,0.7727845311164856,1.49028219639773,1242.675,152.5433,36.3,517.6,4145.0,2368.5
2018-09-13,0.7727845311164856,1.73540825671656,1250.8771,152.5581,36.3,511.2,4180.0,2375.0
2018-09-14,0.7727845311164856,1.76147331892748,1252.4023,152.6179,36.3,508.7,4250.0,2459.0
2018-09-17,0.7727845311164856,1.50675052520184,1238.1314,152.7422,34.9,520.0,4526.0,2386.5
2018-09-18,0.7727845311164856,1.26160838715891,1258.6691,152.7836,33.98,519.8,4615.0,2386.0
2018-09-19,0.7727845311164856,1.61901520444358,1270.6065,152.8287,30.6,508.0,4603.0,2368.5
2018-09-20,0.7727845311164856,1.91506112686833,1268.5229,152.8122,30.21,508.0,4579.0,2368.5
2018-09-21,0.7727845311164856,1.4686361269085,1292.6766,152.8657,30.89,520.0,4530.0,2441.0
2018-09-25,0.7727845311164856,1.12658146372614,1289.6985,152.8915,28.9,539.8,4527.0,2449.0
2018-09-26,0.7727845311164856,1.80446450423889,1302.241,152.9056,30.0,544.0,4506.0,2371.0
2018-09-27,0.7727845311164856,1.39242961677541,1284.2902,153.0205,30.0,548.4,4475.0,2339.5
2018-09-28,0.7727845311164856,1.25027504132922,1299.2593,153.076,30.02,546.2,4398.0,2297.0
2018-10-08,1.038062334060669,1.05035302257007,1255.1469,153.286,30.02,562.2,4387.0,2297.0
2018-10-09,1.038062334060669,1.48380060235576,1250.3318,153.3562,29.01,579.4,4432.0,2297.0
2018-10-10,1.038062334060669,1.58324800589011,1236.7046,153.4754,29.01,584.8,4437.0,2297.0
2018-10-11,1.038062334060669,1.2727758890133,1149.7391,153.626,29.0,562.8,4448.0,2297.0
2018-10-12,1.038062334060669,1.29574718565125,1146.4308,153.7253,29.4,569.7,4442.0,2297.0
2018-10-15,1.038062334060669,1.69243725981993,1130.0061,153.8344,29.4,567.9,4396.0,2297.0
2018-10-16,1.038062334060669,1.54847492870965,1105.5005,153.8625,29.4,556.2,4415.0,2297.0
2018-10-17,1.038062334060669,1.78850901823408,1117.8136,153.9374,29.4,550.0,4427.0,2297.0
2018-10-18,1.038062334060669,1.62521752447012,1089.9939,153.9861,29.4,554.6,4431.0,2297.0
2018-10-19,1.038062334060669,1.43035219859679,1120.8769,154.0778,29.4,579.0,4441.0,2297.0
2018-10-22,1.038062334060669,1.45361839168268,1175.1035,154.118,29.4,579.0,4467.0,2446.5
2018-10-23,1.038062334060669,1.01386901736287,1150.3775,154.1053,29.4,579.0,4490.0,2446.5
2018-10-24,1.038062334060669,1.45132286984934,1154.5474,154.2349,29.4,579.0,4505.0,2446.5
2018-10-25,1.038062334060669,1.68317053797122,1149.4439,154.3127,32.34,579.0,4518.0,2476.5
2018-10-26,1.038062334060669,1.93217049021095,1149.5877,154.3674,35.57,579.0,4517.0,2547.0
2018-10-29,1.038062334060669,1.49644731791826,1131.2907,154.5381,34.11,579.0,4507.0,2458.5
2018-10-30,1.038062334060669,1.43139268202605,1137.3779,154.664,34.0,579.0,4514.0,2458.5
2018-10-31,1.038062334060669,1.51359900949238,1160.6986,154.7211,36.0,579.0,4513.0,2458.5
2018-11-01,0.6654516458511353,1.04655971998489,1168.6081,154.8266,36.0,528.3,4518.0,2458.5
2018-11-02,0.6654516458511353,1.72133037761125,1216.8022,154.814,39.6,515.6,4536.0,2458.5
2018-11-05,0.6654516458511353,1.86900559794223,1236.6514,154.835,39.6,507.9,4532.0,2458.5
2018-11-06,0.6654516458511353,1.73587595879817,1232.1683,154.8753,39.6,512.7,4525.0,2458.5
2018-11-07,0.6654516458511353,1.54010404455553,1224.3318,154.9817,39.6,505.1,4497.0,2458.5
2018-11-08,0.6654516458511353,1.68286249060869,1215.4532,155.1152,39.6,503.0,4428.0,2458.5
2018-11-09,0.6654516458511353,1.32507007960524,1213.8231,155.139,39.6,498.5,4387.0,2458.5
2018-11-12,0.6654516458511353,1.69033642871118,1252.0676,155.1949,35.64,491.6,4483.0,2458.5
2018-11-13,0.6654516458511353,1.55962874161226,1263.9416,155.2607,35.64,492.7,4506.0,2458.5
2018-11-14,0.6654516458511353,1.82512644284166,1259.3797,155.4554,35.64,478.5,4482.0,2458.5
2018-11-15,0.6654516458511353,2.19784563551731,1274.6699,155.5739,39.16,462.2,4464.0,2530.0
2018-11-16,0.6654516458511353,2.32869248459181,1282.6633,155.7973,39.16,465.4,4421.0,2616.5
2018-11-19,0.6654516458511353,1.74869835030157,1288.6627,156.0761,39.16,467.4,4407.0,2641.0
2018-11-20,0.6654516458511353,1.56380014583427,1256.054,156.1005,35.31,459.4,4403.0,2625.5
2018-11-21,0.6654516458511353,1.36920373535407,1264.4523,156.1339,35.31,444.4,4411.0,2514.0
2018-11-22,0.6654516458511353,1.20627662149475,1261.0089,156.1589,35.31,437.6,4437.0,2514.0
2018-11-23,0.6654516458511353,1.79777010371026,1214.1204,156.1492,35.31,430.5,4455.0,2521.0
2018-11-26,0.6654516458511353,1.69055416529538,1216.5412,156.1918,35.31,413.0,4522.0,2463.5
2018-11-27,0.6654516458511353,1.30794314885453,1232.9712,156.1765,35.31,411.7,4526.0,2424.0
2018-11-28,0.6654516458511353,1.60853993394346,1262.12,156.1738,33.02,416.4,4462.0,2388.0
2018-11-29,0.6654516458511353,1.78032424787464,1245.0183,156.1967,33.02,402.4,4437.0,2548.0
2018-11-30,0.6654516458511353,1.54253130457519,1264.6324,156.2943,33.02,403.0,4399.0,2672.0
2018-12-03,0.8167096972465515,2.32451081695131,1292.2865,156.3013,33.02,417.0,4279.0,2770.0
2018-12-04,0.8167096972465515,1.84525129947386,1292.622,156.3607,33.02,428.7,4211.0,3046.0
2018-12-05,0.8167096972465515,1.43662238243619,1300.4204,156.6072,33.02,428.8,4158.0,3410.0
2018-12-06,0.8167096972465515,1.7315868810242,1284.1979,156.6542,33.02,428.5,4153.0,3410.0
2018-12-07,0.8167096972465515,1.51264598653581,1288.9902,156.7323,30.5,413.9,4177.0,3410.0
2018-12-10,0.8167096972465515,1.59540058130181,1273.7353,156.8772,30.5,429.8,4471.0,3410.0
2018-12-11,0.8167096972465515,1.5771409854058,1283.3031,156.9925,33.5,422.1,4736.0,3410.0
2018-12-12,0.8167096972465515,1.58940778631602,1292.2877,157.0615,33.5,423.6,5104.0,3410.0
2018-12-13,0.8167096972465515,1.67426936078403,1304.169,156.9846,33.5,424.9,5158.0,3410.0
2018-12-14,0.8167096972465515,1.70504721643778,1276.605,156.8653,33.0,421.7,5240.0,3312.0
2018-12-17,0.8167096972465515,1.75117761040226,1266.5813,156.8652,33.0,419.7,5241.0,2400.5
2018-12-18,0.8167096972465515,2.03710747817301,1265.9326,156.8345,30.0,413.5,5247.0,2376.5
2018-12-19,0.8167096972465515,1.75583143899256,1241.5083,156.8116,30.0,396.8,5221.0,2375.5
2018-12-20,0.8167096972465515,1.6563873745098,1245.9786,156.9343,29.23,406.1,5120.0,2386.5
2018-12-21,0.8167096972465515,1.42640069010551,1232.9411,157.0208,29.23,403.8,5007.0,2388.5
2018-12-24,0.8167096972465515,1.92683877967091,1242.7397,157.0496,29.23,398.5,4944.0,2378.0
2018-12-25,0.8167096972465515,1.42772763063446,1226.341,157.0338,29.23,379.2,4984.0,2366.5
2018-12-26,0.8167096972465515,1.71606772404887,1220.5545,157.0659,29.23,371.4,5057.0,2330.5
2018-12-27,0.8167096972465515,1.51696382777799,1207.9002,157.1016,29.23,380.1,5104.0,2381.5
2018-12-28,0.8167096972465515,1.56750902280902,1209.125,157.2768,29.23,380.1,5138.0,2365.0
2019-01-02,0.9264768362045288,1.88433164331154,1197.8373,157.6155,29.23,371.2,5163.0,2265.5
2019-01-03,0.9264768362045288,1.77598071699569,1188.0095,157.8642,29.23,379.3,5150.0,2234.5
2019-01-04,0.9264768362045288,1.49257514842569,1219.3744,158.0903,29.01,388.2,5152.0,2198.5
2019-01-07,0.9264768362045288,1.45798945466015,1250.8447,158.3523,29.01,402.9,5262.0,2154.5
2019-01-08,0.9264768362045288,1.13306668508039,1254.9614,158.5838,31.91,405.0,5373.0,2167.5
2019-01-09,0.9264768362045288,0.994915639189082,1245.8905,158.7265,35.1,410.4,5372.0,2086.0
2019-01-10,0.9264768362045288,1.42836463173136,1258.7713,158.7743,35.1,421.8,5381.0,2070.0
2019-01-11,0.9264768362045288,1.18914356757887,1259.5005,158.8261,41.86,423.6,5404.0,2059.0
2019-01-14,0.9264768362045288,1.32687604011678,1254.3166,158.8864,41.86,415.6,5354.0,2104.0
2019-01-15,0.9264768362045288,1.01503517192899,1276.1396,158.839,41.86,407.1,5246.0,2201.5
2019-01-16,0.9264768362045288,1.13852708121354,1268.3064,158.9109,41.86,415.9,5185.0,2170.0
2019-01-17,0.9264768362045288,1.29825558495532,1255.1861,159.0128,33.0,417.6,5080.0,2170.0
2019-01-18,0.9264768362045288,1.18746569031782,1270.9648,159.029,33.0,422.1,5059.0,2118.0
2019-01-21,0.9264768362045288,1.79331446234894,1278.569,159.0334,30.0,422.1,5005.0,2162.0
2019-01-22,0.9264768362045288,1.36718539572708,1262.7922,158.9768,30.0,422.1,4966.0,2198.0
2019-01-23,0.9264768362045288,1.6072435215509,1273.3694,158.9865,30.0,421.5,4887.0,2220.5
2019-01-24,0.9264768362045288,1.2778175831894,1284.0747,158.9205,27.32,421.5,4820.0,2239.0
2019-01-25,0.9264768362045288,0.997904233650258,1291.2348,158.9036,27.32,421.5,4706.0,2239.0
2019-01-28,0.9264768362045288,1.00150263110196,1294.9046,158.8986,27.32,427.5,4273.0,2239.0
2019-01-29,0.9264768362045288,0.908918522585303,1280.6267,158.9164,27.32,418.2,4245.0,2239.0
2019-01-30,0.9264768362045288,1.18388709214893,1274.6762,158.9355,27.32,425.0,4228.0,2239.0
2019-01-31,0.9264768362045288,1.12737434596621,1259.8445,159.0091,27.32,431.0,4233.0,2232.5
2019-02-01,1.071664571762085,1.34470898049391,1300.4089,159.0954,27.32,430.9,4216.0,2212.5
2019-02-11,1.071664571762085,1.22331195371017,1332.7418,159.3856,27.32,427.9,4122.0,2212.5
2019-02-12,1.071664571762085,0.87270232648978,1337.413,159.4403,27.32,428.5,4070.0,2212.5
2019-02-13,1.071664571762085,0.927119762271878,1357.5382,159.4784,27.32,433.7,4085.0,2212.5
2019-02-14,1.071664571762085,0.997020247769522,1377.7136,159.4814,27.32,435.8,4093.0,2212.5
2019-02-15,1.071664571762085,0.96480836435917,1362.8868,159.4215,27.32,440.5,4096.0,2212.5
2019-02-18,1.071664571762085,1.20624700790502,1409.6082,159.403,27.32,449.8,4209.0,2212.5
2019-02-19,1.071664571762085,1.30564463972069,1398.803,159.3973,27.32,452.2,4207.0,2212.5
2019-02-20,1.071664571762085,1.16857881138731,1409.0144,159.4358,27.32,454.3,4263.0,2212.5
2019-02-21,1.071664571762085,1.42108157175068,1402.1295,159.397,33.07,447.2,4283.0,2212.5
2019-02-22,1.071664571762085,1.36164385001561,1434.0116,159.3631,36.38,447.0,4312.0,2217.5
2019-02-25,1.071664571762085,1.36979535470558,1507.3057,159.3796,40.02,446.9,4333.0,2253.5
2019-02-26,1.071664571762085,1.19271945055883,1496.174,159.0902,44.0,425.4,4433.0,2253.5
2019-02-27,1.071664571762085,1.55407948787416,1460.8831,159.1091,40.34,429.3,4451.0,2202.0
2019-02-28,1.071664571762085,1.66216256377129,1463.4854,159.0433,37.0,428.3,4425.0,2190.0
2019-03-01,0.771669328212738,1.38080146307584,1478.8048,158.9861,37.0,443.2,4313.0,2242.5
2019-03-04,0.771669328212738,2.22910479223239,1497.7307,158.8577,40.6,439.3,4276.0,2242.5
2019-03-05,0.771669328212738,1.50523725709853,1527.1403,158.794,40.59,439.0,4250.0,2242.5
2019-03-06,0.771669328212738,2.80660100645651,1544.2335,158.7659,36.61,434.2,4243.0,2242.5
2019-03-07,0.771669328212738,2.42039686936744,1543.7619,158.794,40.27,439.4,4237.0,2242.5
2019-03-08,0.771669328212738,2.08422418898587,1480.46,158.8493,39.9,440.2,4227.0,2242.5
2019-03-11,0.771669328212738,2.27634754444556,1574.7067,158.933,39.9,432.1,4201.0,2242.5
2019-03-12,0.771669328212738,2.10065005511814,1602.9334,158.9394,39.9,444.7,4197.0,2242.5
2019-03-13,0.771669328212738,2.77214989430878,1583.3654,158.9126,39.9,444.4,4196.0,2242.5
2019-03-14,0.771669328212738,2.6260222206105,1546.4482,158.8756,37.2,450.0,4198.0,2242.5
2019-03-15,0.771669328212738,1.99507661190899,1566.267,158.8749,37.2,452.2,4181.0,2222.5
2019-03-18,0.771669328212738,1.53749218051279,1583.3981,158.9289,40.8,448.9,4185.0,2222.5
2019-03-19,0.771669328212738,1.42782244855779,1588.421,158.9571,41.26,460.1,4170.0,2222.5
2019-03-20,0.771669328212738,1.86829273457866,1576.1944,158.9999,41.26,464.5,4146.0,2128.5
2019-03-21,0.771669328212738,1.4142830652741,1588.7116,159.0305,41.26,467.1,4096.0,2056.0
2019-03-22,0.771669328212738,1.45705710678991,1582.5515,159.0282,40.5,471.2,4079.0,2064.5
2019-03-25,0.771669328212738,1.91749321634318,1563.4185,159.0799,36.45,462.0,4013.0,2043.0
2019-03-26,0.771669328212738,1.47392796532399,1524.8526,159.159,39.98,459.0,3998.0,1990.5
2019-03-27,0.771669328212738,2.47558432992774,1520.4603,159.2455,40.0,457.6,3991.0,1990.5
2019-03-28,0.771669328212738,2.45662472062321,1503.3843,159.3019,40.11,459.0,3984.0,2007.0
2019-03-29,0.771669328212738,2.03797770732646,1539.0013,159.3583,40.88,455.2,3991.0,2106.5
2019-04-01,0.5595845580101013,1.8273548223623,1600.9989,159.3752,40.88,459.3,3991.0,2232.5
2019-04-02,0.5595845580101013,1.34185846305531,1605.3212,159.1734,40.88,466.5,3951.0,2232.5
2019-04-03,0.5595845580101013,1.21806468704327,1604.155,159.0212,36.72,471.3,3946.0,2345.5
2019-04-04,0.5595845580101013,1.33368381667833,1611.872,158.8864,39.72,469.7,3926.0,2345.5
2019-04-08,0.5595845580101013,1.76003008226998,1593.7888,158.9221,40.88,477.9,3881.0,2463.5
2019-04-09,0.5595845580101013,1.57603715908197,1598.7619,158.8269,40.88,478.9,3869.0,2463.5
2019-04-10,0.5595845580101013,1.89135000822371,1597.1268,158.7289,40.88,475.7,3839.0,2316.0
2019-04-11,0.5595845580101013,1.27289395363872,1579.8166,158.7843,38.01,479.4,3833.0,2320.0
2019-04-12,0.5595845580101013,1.39523884756099,1577.3795,158.8216,37.18,476.5,3820.0,2459.0
2019-04-15,0.5595845580101013,1.37966433019494,1564.3211,158.641,37.18,473.8,3806.0,2357.0
2019-04-16,0.5595845580101013,1.18341250347091,1591.9257,158.482,37.18,468.3,3815.0,2025.5
2019-04-17,0.5595845580101013,1.11840446725107,1640.2283,158.4199,37.22,469.7,3800.0,2029.5
2019-04-18,0.5595845580101013,1.43723302239597,1620.2755,158.4493,37.22,471.7,3789.0,2023.0
2019-04-19,0.5595845580101013,1.20055535060387,1631.1987,158.4818,40.8,473.5,3782.0,2026.5
2019-04-22,0.5595845580101013,1.77424203992485,1608.1564,158.5005,40.8,482.5,3769.0,2037.5
2019-04-23,0.5595845580101013,1.84185549854005,1568.963,158.4358,40.8,488.9,3742.0,2029.5
2019-04-24,0.5595845580101013,1.87541695345638,1586.4725,158.4131,40.8,492.3,3734.0,2028.5
2019-04-25,0.5595845580101013,2.84242008007989,1529.1673,158.3966,36.72,494.8,3716.0,2036.5
2019-04-26,0.5595845580101013,3.09359427916193,1498.0988,158.4167,33.05,495.9,3719.0,2033.0
2019-04-29,0.5595845580101013,2.64791607622257,1462.9501,158.4778,36.36,480.3,3673.0,2038.5
2019-04-30,0.5595845580101013,1.98253989032043,1467.7685,158.5572,38.98,482.4,3669.0,2051.5
2019-05-06,1.1733860969543457,1.36000533446304,1370.1588,158.8561,38.0,471.7,3616.0,2088.5
2019-05-07,1.1733860969543457,1.19932996388757,1385.8876,158.9835,40.5,482.5,3619.0,2133.5
2019-05-08,1.1733860969543457,1.47109622473948,1367.7783,159.1186,40.16,479.4,3620.0,2149.5
2019-05-09,1.1733860969543457,1.50226305160616,1358.9585,159.3557,39.33,482.1,3619.0,2173.5
2019-05-10,1.1733860969543457,1.3928897529266,1401.6753,159.3909,40.28,485.5,3612.0,2171.0
2019-05-13,1.1733860969543457,1.70071292860503,1376.1758,159.5333,39.9,490.8,3649.0,2157.5
2019-05-14,1.1733860969543457,1.15544000679092,1369.9148,159.6209,39.93,499.8,3652.0,2119.5
2019-05-15,1.1733860969543457,1.61270162430492,1412.2212,159.6496,37.31,500.9,3649.0,2155.0
2019-05-16,1.1733860969543457,2.04750166845002,1426.0649,159.6827,40.03,504.6,3629.0,2161.5
2019-05-17,1.1733860969543457,1.30229225879036,1373.4547,159.7328,40.06,511.7,3625.0,2138.0
2019-05-20,1.1733860969543457,1.51579669306544,1362.5188,159.8075,41.6,513.5,3634.0,2160.0
2019-05-21,1.1733860969543457,0.900379120620901,1383.3539,159.8289,41.09,508.4,3641.0,2270.0
2019-05-22,1.1733860969543457,1.20370309667702,1373.3687,159.8477,41.09,506.2,3645.0,2270.0
2019-05-23,1.1733860969543457,1.1334777838141,1348.6626,159.886,40.61,496.7,3688.0,2260.5
2019-05-24,1.1733860969543457,1.06485102456882,1343.9208,159.923,40.81,470.2,3692.0,2240.0
2019-05-27,1.1733860969543457,0.99362763468485,1377.7721,159.8705,40.01,470.8,3688.0,2290.0
2019-05-28,1.1733860969543457,1.39211593849306,1381.8022,159.7958,40.06,471.6,3684.0,2280.5
2019-05-29,1.1733860969543457,1.44613261050403,1376.4366,159.8858,40.46,471.8,3672.0,2280.0
2019-05-30,1.1733860969543457,1.35646303425498,1368.5944,159.9569,40.71,468.7,3665.0,2311.5
2019-05-31,1.1733860969543457,1.33629339662811,1376.399,159.9425,40.71,450.0,3654.0,2363.5
2019-06-03,1.2943308353424072,1.58985604580727,1352.7721,160.0022,40.71,439.0,3633.0,2363.5
2019-06-04,1.2943308353424072,1.40081062772374,1341.5205,160.0247,40.71,427.2,3616.0,2363.5
2019-06-05,1.2943308353424072,1.64280022897562,1341.5569,160.0591,40.71,425.2,3605.0,2363.5
2019-06-06,1.2943308353424072,2.40192409370262,1315.0624,160.1001,38.8,417.6,3604.0,2363.5
2019-06-10,1.2943308353424072,1.302344845825,1338.209,160.1709,38.8,434.2,3585.0,2363.5
2019-06-11,1.2943308353424072,1.2430749158157,1375.8575,160.181,38.8,430.3,3589.0,2363.5
2019-06-12,1.2943308353424072,1.73291310554371,1362.8694,160.1998,39.05,427.3,3592.0,2363.5
2019-06-13,1.2943308353424072,1.59847747451841,1366.3083,160.1525,39.0,422.0,3578.0,2363.5
2019-06-14,1.2943308353424072,1.53623577975134,1342.5124,160.1373,39.36,426.3,3568.0,2363.5
2019-06-17,1.2943308353424072,1.70844700840238,1333.9916,160.2186,39.36,427.4,3567.0,2363.5
2019-06-18,1.2943308353424072,1.43632546058105,1332.6563,160.2714,40.5,420.4,3565.0,2043.5
2019-06-19,1.2943308353424072,1.51402979260165,1349.81,160.3534,40.5,418.1,3537.0,2043.5
2019-06-20,1.2943308353424072,1.4253330139251,1374.2407,160.4524,38.37,420.2,3509.0,2068.0
2019-06-21,1.2943308353424072,1.31784748268508,1391.7193,160.5765,38.37,427.7,3492.0,2042.0
2019-06-24,1.2943308353424072,2.14630472222871,1394.705,160.7083,40.26,437.9,3473.0,2109.0
2019-06-25,1.2943308353424072,1.63735689482396,1376.99,160.7938,40.36,432.6,3485.0,2051.0
2019-06-26,1.2943308353424072,2.14415307486067,1380.2423,160.8895,40.2,434.7,3492.0,2043.0
2019-06-27,1.2943308353424072,1.62398124582798,1390.514,160.9646,40.21,438.7,3488.0,2049.5
2019-06-28,1.2943308353424072,2.0923176038791,1376.6359,161.0068,42.1,441.3,3447.0,2066.0
2019-07-01,0.7565702199935913,1.55191313471543,1413.3956,161.0993,40.25,447.1,3437.0,2013.0
2019-07-02,0.7565702199935913,1.84086050862062,1413.6037,161.2011,40.55,443.0,3426.0,2099.0
2019-07-03,0.7565702199935913,1.76496118492898,1406.2062,161.3392,40.0,432.0,3415.0,2099.0
2019-07-04,0.7565702199935913,1.34102205027536,1399.9334,161.4262,40.0,431.1,3413.0,2063.0
2019-07-05,0.7565702199935913,1.06253559273257,1402.4547,161.4561,40.0,431.3,3409.0,2027.0
2019-07-08,0.7565702199935913,1.31211208407492,1359.1642,161.4923,40.55,438.0,3399.0,2013.5
2019-07-09,0.7565702199935913,1.13276772747748,1366.4406,161.4968,40.25,444.3,3417.0,2013.5
2019-07-10,0.7565702199935913,1.13838502614666,1364.4744,161.568,40.5,441.6,3346.0,2013.5
2019-07-11,0.7565702199935913,1.10735945497021,1353.6315,161.5621,40.5,454.3,3421.0,2037.5
2019-07-12,0.7565702199935913,1.16328932748645,1372.181,161.5891,40.5,458.2,3381.0,2037.5
2019-07-15,0.7565702199935913,1.41716871634498,1382.8917,161.6734,40.5,454.9,3400.0,2167.5
2019-07-16,0.7565702199935913,1.30015535252796,1379.7112,161.6376,40.5,454.1,3412.0,2167.5
2019-07-17,0.7565702199935913,1.53957779098946,1379.7058,161.6422,40.22,445.4,3421.0,2167.5
2019-07-18,0.7565702199935913,1.18041139692575,1366.3461,161.6344,40.35,435.0,3418.0,2167.5
2019-07-19,0.7565702199935913,1.38000946834779,1376.468,161.6741,40.16,422.3,3404.0,2231.5
2019-07-22,0.7565702199935913,1.40473268763627,1355.8937,161.7423,39.5,423.0,3398.0,2231.5
2019-07-23,0.7565702199935913,1.57431572353652,1376.7722,161.7855,37.16,414.2,3394.0,2231.5
