DateTime,Geopolitics,Climate Policy,New Energy,Green Bond,Carbon Price,Crude Oil,Natural Gas,Coke
2018-03-27,0.9457401633262634,1.23180453968081,0.024406048932295477,0.0003106823189060748,0.08701137698962969,-0.01720572554113975,-0.0183642272001574,0.0
2018-03-28,0.9457401633262634,1.43222011196092,-0.01775381875244797,0.0007159087996395641,0.0,-0.029270382300112807,-0.000830220055989983,-0.05405253191344883
2018-03-29,0.9457401633262634,1.4406348205539,-0.002632739937932449,0.0002407959511536717,-0.009791369129278138,-0.017785826377116898,-0.00443951894536454,0.024263666191879807
2018-03-30,0.9457401633262634,1.22788711485542,0.011667490702897076,0.00041665147162106564,0.0,0.012701685175121824,-0.010904623643055444,-0.03070355965075766
2018-04-02,1.105688214302063,1.62199591691229,-0.00440547055250029,0.0013884935783368135,0.02253039490670794,0.012062872449274842,-0.025627826263431075,0.04423190450054637
2018-04-03,1.105688214302063,1.08081198329283,-0.015901298498365968,0.0007016887437503172,0.0,-0.027965348243333743,-0.016284163266378826,0.0
2018-04-04,1.105688214302063,1.57545213877696,-0.00971652152722946,0.0006332069284855635,-0.06268370229368658,-0.007922794599725336,-0.005585785506852403,0.0
2018-04-09,1.105688214302063,2.17891792822092,-0.001662998043967967,0.0021055370477700563,0.0,-0.004484312447328165,-0.011266054528638492,0.0
2018-04-10,1.105688214302063,2.01631709178233,0.006141873575483459,0.00022930365059625757,0.0,0.02368726588959902,0.005648892678495443,0.0
2018-04-11,1.105688214302063,2.41481026800072,0.005525891402591299,0.0003119856077864469,-0.10506106963073503,0.019558754596520345,0.0,0.0
2018-04-12,1.105688214302063,1.48419511603735,-0.011888769417008227,0.0004345829072569529,0.09531017980432521,0.014716619745294146,-0.0002965159399046513,0.0
2018-04-13,1.105688214302063,1.33700888923609,-0.00173307849035087,0.0003917085250755292,0.0,0.003997653766038667,-0.0020780770429169593,0.0
2018-04-16,1.105688214302063,1.48454681185328,-0.008837603752168022,0.0012256388906548565,0.03134884974126351,0.0042154629169051105,-0.006858532923489591,0.0
2018-04-17,1.105688214302063,1.07078606578025,-0.023667836069227732,0.00047360146375563517,-0.024026783130178586,-0.006565088058026802,-0.002396645844600087,0.0
2018-04-18,1.105688214302063,1.260811618668,0.01600507539589735,0.008008372487398496,0.007805180251704957,0.0007054674013922124,-0.006922525763492615,-0.028347496394524718
2018-04-19,1.105688214302063,1.30306488977293,0.012239623780017972,0.00020396866736227537,0.04456831947987672,0.02873228232262548,-0.0033277900926744763,0.01017750498585368
2018-04-20,1.105688214302063,1.22982635091965,-0.019674497140143465,-0.0001207658974671233,0.0,0.004785243265911454,-0.003034903695153801,-0.004663291950962822
2018-04-23,1.105688214302063,1.72649580555288,-0.005216489655011536,-0.0003986309696442092,-0.008497540510440604,-0.008217348225110221,-0.010695289116748441,0.008759979368293536
2018-04-24,1.105688214302063,1.36458918424427,0.021409590005196932,-0.00037797373633186027,-0.007006646025524699,0.010488012234327826,0.0006142506335642395,0.017560899746385417
2018-04-25,1.105688214302063,1.3602602019477,-0.00733086467836408,0.0008242418851258648,0.013193827402781189,0.005203043069182733,-0.0018438849723274586,-0.009417532269213602
2018-04-26,1.105688214302063,0.925296471744342,-0.022568268456358176,-0.0002912261109484504,-0.023665127270076525,-0.008610975482564065,-0.001231148201060961,-0.006509380185517166
2018-04-27,1.105688214302063,1.44000749635348,0.002184717555011595,-0.0002624445550605259,0.011772536225267416,0.007030304497473772,0.0003079291787226879,-0.009844214034776755
2018-05-02,1.5211362838745117,1.57927515544912,-0.0021428291580791736,-0.00012755547337750528,-0.011772536225267416,-0.002942177068636198,0.031816045184660524,0.017974340118026788
2018-05-03,1.5211362838745117,0.977411093411591,0.010185323540286895,-9.265575573369489e-05,-0.05129329438755059,0.003168140237601591,0.004463628895988947,0.0250546154574387
2018-05-04,1.5211362838745117,1.1520247347018,-0.002671140531242955,0.00011011167617880346,-0.02269322765165649,0.00653081929391508,0.010632114331047049,-0.010850973214215465
2018-05-07,1.5211362838745117,1.4211517674333,0.026833219577985012,-4.699640913763403e-06,0.08367626657168259,0.020440613920100326,0.022942780672737584,0.0010638298875651486
2018-05-08,1.5211362838745117,1.13813292790677,0.005255018865597094,-0.0012831564987614286,-0.0036553565505399455,0.010501080964776754,0.012553659870050637,0.006359321908292692
2018-05-09,1.5211362838745117,1.73532279447366,-0.00032003935053026566,-0.0008877519074506068,0.0,-0.008084824984157635,0.029335809485131037,-0.01195709742112161
2018-05-10,1.5211362838745117,1.52592089117588,0.002401994666074714,-0.0006232421039555902,-0.006034387981935563,0.03195435948167802,0.022056714455896298,-0.005629287080954448
2018-05-11,1.5211362838745117,1.34026011150701,0.0033932987609448517,-9.224051890210916e-05,0.0,-0.00042507970884475554,0.039345008811379145,0.01705798290457672
2018-05-14,1.5211362838745117,1.66265050962445,0.0038763048559209423,0.00023226825539346407,-0.2363887780642302,-0.003833870510721482,0.09784920693475385,0.030707591011287505
2018-05-15,1.5211362838745117,1.31180343209656,0.005986902456080578,-6.058486610172054e-06,0.2377037026455393,0.005108567942722075,0.00304771071681742,-0.035210313491015555
2018-05-16,1.5211362838745117,1.57600239978776,-0.004787967494384482,-8.95352481684597e-05,0.003410733989906767,0.006560175891655362,-0.011536325706087425,0.034441181290556955
2018-05-17,1.5211362838745117,1.05248984039049,-0.011637375230238334,0.00010771059788527992,0.000785443161206878,0.005678845843067215,-0.0351843521146904,0.00332864217210993
2018-05-18,1.5211362838745117,1.10930446123574,0.001313134736003363,-1.952168505869878e-05,-0.00026174584627902675,0.016639319003964204,-0.02357721819511127,0.0
2018-05-21,1.5211362838745117,1.67601152216369,0.01138551880711347,0.0003190307952349869,0.0,-0.00496278934212846,-0.05869592042590632,-0.06522041683395585
2018-05-22,1.5211362838745117,1.2709952192174,-0.0016684519728835667,0.0004299247899686165,0.0,0.0008288438104004925,-0.019360647753169147,0.072352387971228
