,新能源指数,新能源指数,绿色债券指数,碳价,INE原油,天然气价格,焦炭价格
2019-08-10,1313.6695,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,1313.6695,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,1331.1062,0.013185959506383682,0.0002685176581858073,-0.10536051565782634,0.02292294845400722,-0.012266329819553334,0.0
2019-08-13,1321.077,-0.007563012845499095,0.0004490068639579903,0.06713930283762837,0.0014302743797003359,-0.0009260689039667369,0.0
2019-08-14,1327.2796,0.004684120968398098,0.000268325085123422,-0.06071159220307276,0.021212202370059607,-0.0006178560591987292,0.0
2019-08-15,1332.5766,0.003982927349609255,0.0005014581981326316,0.0,-0.01788282949677189,-0.0034050489485100144,-0.08558620827313401
2019-08-16,1329.4493,-0.002349564997603082,-6.566014373365903e-05,0.0,-0.007387141897300609,-0.002483701990845688,0.00024411082752706648
2019-08-17,1329.4493,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,1329.4493,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,1367.4972,0.028217411443198337,0.0001994216777978508,0.0,0.01542691090663606,0.008357887996277569,0.002681293501577642
2019-08-20,1361.522,-0.004379016130233282,9.816221928105051e-05,0.016375778383021178,0.018665964249803046,0.007064996365766518,0.0021884507214560145
2019-08-21,1381.793,0.014778739553919173,-9.816221928105051e-05,0.0,-0.007657538288444066,-0.007990208459522918,-0.006824301405262467
2019-08-22,1381.5611,-0.00016783951108134687,-0.0002638587205279208,0.0,0.005111535292967595,0.009213824396836046,0.0007334067068747174
2019-08-23,1375.1222,-0.00467149179565407,-0.00020868177639332686,0.0,-0.005810591595465375,-0.006133107234477464,-0.0007334067068747174
2019-08-24,1375.1222,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,1375.1222,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,1357.9318,-0.01257979293457634,0.0006467718090599206,0.0,-0.013375771401139325,-0.004933713368904691,-0.018014058993077064
2019-08-27,1377.4139,0.014244948591953133,5.0913982676981107e-05,-0.029272782543017684,0.0033018897923478008,-0.0030959777051293713,-0.030335996609139215
2019-08-28,1381.5096,0.0029690587714652494,-0.0001361853742691821,0.026116290909237172,-0.0073260400920727164,-0.0027945989310147468,-0.010320009031989485
2019-08-29,1374.9052,-0.004792031038561184,0.00018280313319074537,0.0,0.016000341346440905,-0.02264247674976083,-0.006765573555744808
2019-08-30,1364.2106,-0.007808836957163834,-6.74737757293542e-05,0.0,-0.020993812666333156,0.016091213262539483,-0.012347457541662443
2019-08-31,1364.2106,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,1364.2106,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,1400.9627,0.02658369683035744,0.00018646188625837112,0.0,0.03236680283860327,0.004372274298221512,-0.0068965790590604925
2019-09-03,1408.2091,0.005159112071943639,0.00020666218869980213,0.0,-0.008343037964914757,0.0012457180060003736,0.00980010492099126
2019-09-04,1419.2733,0.007826224823379135,6.744725627072512e-05,0.067467714213719,-0.013118014300403935,0.0018656721829497513,-0.01193173375904788
2019-09-05,1426.4864,0.005069377746267811,0.0005234812726735427,-0.03988472078192995,0.033162459153261103,-0.003111390188950125,-0.0024035263273338714
2019-09-06,1425.3047,-0.0008287423771218272,0.0002812426778264765,0.0,0.017187216386258086,0.0015569051876003215,0.007724102858557735
2019-09-07,1425.3047,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,1425.3047,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,1455.4874,0.02095521192230354,0.00034363366906742243,0.0,-0.008104501811939002,-0.003740652740797046,0.0058201222491991444
2019-09-10,1452.4447,-0.0020926906171032655,0.0001304396153694043,0.0,0.017033132556240282,-0.004068226546603881,0.0010545743133949514
2019-09-11,1444.2544,-0.005654934491446717,0.00013715758080401486,0.0,0.02501776297528746,0.0003135287688333932,0.0036822766488739944
2019-09-12,1449.9219,0.00391649067434674,0.00014693367807616653,0.0,-0.020804429322419438,-0.026041484291353,-0.008701439213212758
2019-09-13,1449.9219,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,1449.9219,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,1449.9219,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,1448.8441,-0.0007436268051073114,0.00041129947955464985,0.0,0.07480320666535611,0.008330711428428117,-0.0021208915691373065
2019-09-17,1413.3145,-0.024828411092522984,-0.00012484088922448677,0.0,0.012650648207599424,-0.0035160656328869777,0.03186480091623789
2019-09-18,1408.781,-0.003212863561669721,0.000245995085010442,0.0,-0.00020277806010859933,-0.0006406150122995058,-0.0036054636018345576
2019-09-19,1426.4432,0.012459281689349844,-0.00033167922395005434,0.02153137239391123,-0.03172907283416393,-0.003852332212025189,0.0
2019-09-20,1431.4437,0.003499442264876862,-0.00016343224897408248,-0.007203470210062957,-0.08220819348361008,-0.0016095287556439075,-0.005951628384499585
2019-09-21,1431.4437,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,1431.4437,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,1414.2848,-0.012059553787455712,0.0002729842334892041,0.0,0.0,-0.009386701062490843,0.012893422554457246
2019-09-24,1430.1794,0.011175929328131495,-3.304793787251015e-05,0.003027130033097958,0.05354076692803034,0.002922554442601921,-0.033080239915223686
2019-09-25,1410.0763,-0.014156074547333475,0.00014014023225605854,0.005795773729267761,-0.01300972382094212,0.0016199582353610964,0.0
2019-09-26,1379.2091,-0.022133597467806077,-9.362863280593103e-05,0.0,-0.01961495394328061,-0.0009716599954749938,-0.001590246823334418
2019-09-27,1387.3187,0.0058626725007862035,0.00023680841117101892,0.02826076864728222,-0.0020051248781092212,-0.006175868808854901,-0.06181896871708492
2019-09-28,1387.3187,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,1387.3187,0.0,0.0002031087887015559,0.0,0.0,0.0,0.0
2019-09-30,1375.3751,-0.008646397518773163,4.893570949793258e-05,-0.10536051565782634,-0.001115697984750419,0.002930166511282195,-0.020525235944730547
2019-10-01,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,1375.3751,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-08,1376.6454,0.0009231763282420147,0.0008272626608709643,-0.10522180978341034,-0.02417923691087065,0.04388621567192352,0.0
2019-10-09,1387.4131,0.007791263802819692,0.00013628286966760328,0.09543625936069189,0.01835745602527261,-0.021066649233050683,0.05791017932453357
2019-10-10,1402.8388,0.011056963822720256,6.599579095922792e-05,0.09471402726333888,0.015818531914309375,0.012002670941857474,0.0
2019-10-11,1392.1081,-0.007678680926186843,-0.0001839435610122564,-0.030742989352952055,0.013393547454553456,0.030305349495328926,-0.05560868233625449
2019-10-12,1392.1081,0.0,-0.00026038992621479906,0.0,0.0,0.011809372671645946,0.0
2019-10-13,1392.1081,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,1409.211,0.012210756358793873,-3.1789329669962285e-05,0.0,0.028382898593696915,0.03838676203007907,0.0
2019-10-15,1386.7626,-0.0160580073974117,0.0,0.06611898866447596,-0.01044228987781537,0.03780470083040299,-0.023256862164267922
2019-10-16,1367.6958,-0.013844539852574833,-7.703218237153919e-05,0.056383262923554334,-0.003003649544209175,0.03292478469646554,0.0
2019-10-17,1361.7646,-0.00434606732953835,4.891108637217201e-06,-0.10538376579442232,-0.028772691024322228,0.007528941184396842,-0.01960264729351291
2019-10-18,1340.8912,-0.015446891196677193,0.00028608822838105397,0.02025385690449788,-0.0164998169074968,-0.0021453481009245934,0.004787561508372562
2019-10-19,1340.8912,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,1340.8912,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,1336.2185,-0.003490857879421938,-0.00014731298994075104,0.016943814372913035,-0.0006746879824133245,-0.008356970054473223,0.02301665489855864
2019-10-22,1345.8794,0.007204018750885055,-0.00028918777261299766,0.0020140993717010502,-0.02852446670984854,-0.0005551080233807681,0.0017487617397504707
2019-10-23,1337.5116,-0.006236755749418954,-0.00038897631832668367,-0.0020140993717010502,0.015618140156964166,1.3542886938111565e-05,0.002036364340058938
2019-10-24,1336.708,-0.0006009977820724544,-0.0003597542696907041,0.0,0.00703988373561959,0.0013533633138891332,0.004928260445756116
2019-10-25,1345.9879,0.006918366717779456,-0.00013218714046381308,0.00625281179718673,0.009235339883369775,-0.0013533633138891332,0.008064559836729934
2019-10-26,1345.9879,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,1345.9879,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,1367.875,0.01613019917315217,-9.180690688204152e-05,-0.009393940698047665,0.0020159039193412553,-0.001626457392974956,-0.009511528689973403
2019-10-29,1353.3579,-0.010669603266337369,-0.00016833455645137718,-0.10486126452414135,0.08140157881569898,0.004601442683844326,-0.016056395158114967
2019-10-30,1339.3916,-0.010373356480821272,-0.0011086550333807565,-0.10267438912407778,-0.08073051291421507,0.010744126990816838,0.0
2019-10-31,1333.6609,-0.004287763730691729,-0.0005596943589694092,0.0,-0.0029112102074586588,0.08055635530201677,0.0
2019-11-01,1344.5392,0.008123634843147265,0.0004530516847607302,0.0954107379018505,-0.0033696538679555132,0.042703388488364524,0.0
2019-11-02,1344.5392,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-03,1344.5392,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,1349.5632,0.00372963241762303,0.0003793265253246858,0.07783584226773632,0.010520522328216764,-0.026808690244406463,0.0
2019-11-05,1367.8082,0.01342862015301094,0.0003375347559604336,0.0,0.019623604020493346,-0.008282629566863875,0.0
2019-11-06,1370.5864,0.0020290727663470065,0.0006673830567098804,0.08404185604423242,0.0034873618604152057,-0.005396137695248271,0.0
2019-11-07,1369.1222,-0.0010688729008645481,0.0005452090730324599,-0.061052337819533786,-0.0034873618604152057,-0.006910195315509071,0.0
2019-11-08,1367.1915,-0.001411168843981514,0.0006060508026699551,0.0,-0.004157100396530389,-0.0022313136814364753,0.0
2019-11-09,1367.1915,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,1367.1915,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,1339.9441,-0.020130739039146306,0.0005824654833856968,-0.007986351632649935,-0.008808689417095117,-0.01072998441860662,0.0
2019-11-12,1334.9692,-0.0037196762497346825,0.00028835680199534863,0.02979231849700481,0.007711837272466937,-0.004778080258409645,0.0
2019-11-13,1331.2885,-0.002760950179809818,0.00020216672716077966,-0.03553615967625667,-0.002417317955493381,-0.0002521114345892528,0.0
2019-11-14,1336.6002,0.003981955483008726,0.00023326549199254032,-0.02095536517598795,-0.0037473867285600093,0.005531822001987763,0.0
2019-11-15,1319.9585,-0.012528929018108315,0.0002136771712386576,-0.014934495899319167,0.003527340517968547,0.016167495546579147,-0.020815500290778388
2019-11-16,1319.9585,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-17,1319.9585,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-18,1330.2437,0.007761861821125926,0.0007987481619151637,0.05234361435424972,-0.004411123164976161,0.03372059937256999,0.0
2019-11-19,1360.6077,0.022569279649541585,0.0003780997362374805,-0.0022691182869860604,0.002649008171576206,0.0023826554040677905,0.009569451016150587
2019-11-20,1349.7453,-0.00801553019690271,0.0006875311503611314,0.0004542357561634347,-0.004640379556501983,-0.0016672625036395772,0.0
2019-11-21,1353.3553,0.0026710083570185006,0.00034419748868508293,0.006112073356919101,0.0072823890193411955,-0.0016700469108794636,0.0
2019-11-22,1357.2775,0.002893938815563324,0.00036721640938175426,0.002254284092612302,-0.010832426029254272,0.0004774409257564116,0.038533664002242674
2019-11-23,1357.2775,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-24,1357.2775,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,1359.9579,0.0019728882300062978,0.00041272910703504806,0.01364216617457581,0.008631236498614747,0.0019074874643951745,0.005141399500418586
2019-11-26,1373.7399,0.0100831311838947,-5.0516685275781015e-05,-0.0017785687214031398,0.005713045642179004,0.0009523810243674546,0.0
2019-11-27,1369.7549,-0.002905055845243254,-2.0085656195156787e-05,0.002000667556297131,-0.0008768084735342185,0.0026143805740712622,0.0
2019-11-28,1367.2899,-0.0018012132402418501,-4.5650719052048316e-05,0.012140089504057539,0.0032840752011891183,0.005916476849227692,0.0
2019-11-29,1372.3907,0.00372365004430808,2.3129958105272408e-05,0.0,0.0019652806849546067,0.01382564494675087,-0.0062875314310408825
2019-11-30,1372.3907,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,1372.3907,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,1372.7439,0.0002573280027506897,0.00022335917068971867,0.0,-0.00503008168287522,0.012258740307734328,0.0
2019-12-03,1380.1976,0.005415093792495718,8.032407115976525e-05,0.0,-0.009029903885423352,-0.003454234868087269,0.0
2019-12-04,1378.7821,-0.0010261040515784359,0.0001496776457399207,0.0,-0.007773498333381035,-0.004624285697113706,0.0
2019-12-05,1393.541,0.010647416552092004,0.0004038961433554533,0.0,0.015487035201162236,-0.0011594204197358238,0.0
2019-12-06,1404.4727,0.007813940026057509,5.473240719400252e-05,0.0,0.0059100533193818805,0.0027803539690385293,0.0
2019-12-07,1404.4727,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,1404.4727,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,1402.3474,-0.0015143830601553887,0.00035872716691098816,-0.08179940553416953,0.01150061498651489,-0.007431525144768969,0.0
2019-12-10,1401.6321,-0.0005102034558506219,0.00012643585251304046,0.0,0.009661910911737515,-0.00046630917142564954,0.05494201959456646
2019-12-11,1389.7964,-0.00848008174102155,0.00025403910150867404,-0.04007822356741064,0.004477142112437882,-0.00023323615265979925,0.0
2019-12-12,1387.0672,-0.001965671543082692,0.0003378084888883137,0.0,-0.010478017385575633,-0.00256919445304149,0.0
2019-12-13,1410.3139,0.016620713675592036,0.00010387139637124676,0.0,-0.005820863692029832,-0.002106988956935396,-0.008995562908578059
2019-12-14,1410.3139,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,1410.3139,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,1432.1662,0.015375819529876544,0.0002939400990680241,0.0,0.01352968131032295,-0.008000042667076102,0.05071810161364354
2019-12-17,1458.8787,0.018480003691646374,0.0001475447911927219,0.0,0.025898910442605505,-0.008064559836730822,0.006744513244682615
2019-12-18,1447.4759,-0.007846846017103282,-0.00011354076899916521,0.0,0.025852896559409366,-0.008370250949333524,0.006185586732710746
2019-12-19,1449.4852,0.0013871779791596595,0.00029505778428973173,0.0,-0.04791956897155547,-0.0002401825398852253,0.0015404367616103087
2019-12-20,1440.2858,-0.006366892792935452,0.0003162101421763097,0.0,-0.007679218624364381,-0.0009613074520640197,-0.003855550335838842
2019-12-21,1440.2858,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,1440.2858,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,1422.3109,-0.012558622909051742,0.0006812417060837461,0.0,0.024117944967524174,-0.0055455235546464365,0.0012868358486626263
2019-12-24,1464.2196,0.029039461082170703,0.0003249883311715607,0.0,0.0008357710473960722,-0.0024207225570673785,-0.014508026489578718
2019-12-25,1483.0048,0.01274789554271294,0.00038427154045095335,0.0,0.00935460516722042,-0.004372122582747551,-0.0018283928301148222
2019-12-26,1490.5949,0.005105002185615604,0.0004889144651585298,0.0,0.0018604656529195296,-0.0058593917638933846,0.0033929303070090455
2019-12-27,1481.9057,-0.005846407398586884,0.0007386736542809302,0.0,0.004738857122101869,-0.013310524343827623,0.005715785891231562
2019-12-28,1481.9057,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-29,1481.9057,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,1506.3486,0.01635968207530425,0.0002632476361492664,0.0,0.007372550289442614,-0.017522350692201982,0.0012944985626459626
2019-12-31,1503.1484,-0.002126734936907404,0.00035693781614742903,0.12996245408573825,-0.004089149022400207,-0.007859084690066354,0.008758427961074844
2020-01-01,1503.1484,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,1536.2245,0.021765941141099532,0.0004021585992317611,0.0,-0.012991212712330835,-0.009718746573906145,0.0028172639968140345
2020-01-03,1540.5728,0.0028265124224740035,0.000283530421117284,-0.021335902270526397,0.010940350631726048,-0.01137257023225935,0.0038289772370969644
2020-01-04,1540.5728,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,1540.5728,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,1575.605,0.02248503018188419,0.0005801102130345015,0.0,0.04083020635268397,-0.010452146369797077,-0.0005096840069560571
2020-01-07,1583.1258,0.004761921599483188,0.00029959180840499755,-0.10491597241867634,-0.013492268167507149,0.0028852479031957756,0.0012737232648039054
2020-01-08,1578.0934,-0.003183837584590954,0.00015519675144570755,0.0,0.00179622840431648,-0.00525211291346217,0.0002545500841035775
2020-01-09,1601.0623,0.014449936918009776,0.0002227890236410346,-0.10453780890636288,-0.03986698375570352,-0.012185581246116683,-0.0010185893419514258
2020-01-10,1588.5313,-0.007857467780045368,0.0005751578447767969,0.0,-0.015896590762751295,-0.009372139828862203,-0.006133420709852011
2020-01-11,1588.5313,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,1588.5313,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,1621.1646,0.02033490119964121,0.000670097195195396,0.19060223562245993,-0.014654610778777943,-0.022582921341136597,-0.00591337370405931
2020-01-14,1628.9989,0.004820874502445172,7.415957757750391e-05,0.0,-0.007085375857627696,-0.0016524377210878072,-0.016903275945033158
2020-01-15,1613.3438,-0.009656734716092075,-6.752719630220838e-05,-0.1537354209451327,-0.013230862132944665,-0.003313089722960072,0.02537681489794963
2020-01-16,1609.8978,-0.0021382209220197623,0.0002176382878342764,0.0,0.024159932665135386,-0.0030466717930188736,-0.018841698187868516
2020-01-17,1603.5537,-0.003948469888069184,0.0002603802530760646,0.0,-0.008131865911129132,-0.0016657416400178704,0.0
2020-01-18,1603.5537,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,1603.5537,0.0,0.00015667766254523485,0.0,0.0,-0.003897555045309531,0.0
2020-01-20,1642.1908,0.023808975203359672,0.00015243585597968234,-0.01893642395889783,0.001288383257453951,-0.001675042267695659,0.0
2020-01-21,1617.5463,-0.015120832632312897,0.0003957427290250948,0.0,-0.004732209304214585,-0.0022377631715766455,-0.013377248665850772
2020-01-22,1668.6386,0.03109771298014774,0.0008018474222710736,-0.05848971871516451,-0.00605538182478238,-0.0005602241042890199,-0.020003333995703088
2020-01-23,1625.8315,-0.02598870716427193,0.00034594425829315156,0.0,-0.020379800336089993,-0.0014019348994604997,0.0
2020-01-24,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,1625.8315,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,1503.274,-0.0783739810011479,0.00718237631966101,0.0,-0.08353562836505546,-0.07272759060419176,0.0
2020-02-04,1571.9604,0.04467810663164773,-0.00013677574205051002,0.0,-0.052116991567022986,-0.009398280484914423,0.0
2020-02-05,1623.4711,0.03224300850517725,8.720416291918553e-05,0.0,0.005058179727353007,-0.0009142161234034774,0.0
2020-02-06,1661.5119,0.023161459634489567,0.0001917029649067814,0.0,0.014525674882718498,0.0006095702718464935,0.0
2020-02-07,1650.142,-0.006866626174143242,0.0005910021000365973,0.0,-0.00924197910828184,-0.001524622951221133,0.0
2020-02-08,1650.142,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,1650.142,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,1699.684,0.029581006615414296,0.001067097503868908,0.0,-0.013643465802455346,0.0009150526793746394,0.0
2020-02-11,1679.1635,-0.012146598684129373,0.0004946895477031532,0.0,-0.004078516996957049,0.006382030475002409,0.0
2020-02-12,1739.4268,0.03525988091981791,0.00032826723749845854,0.0,0.0058576507741676664,0.0018159811286011518,0.0
2020-02-13,1728.7174,-0.006175887403664149,0.0006990704553491156,0.0,0.01587134965816439,-0.002422041753211701,0.0
2020-02-14,1708.7029,-0.011645201595637644,0.00028806060422947866,0.0,0.0009992506452247696,-0.002124109431621335,0.0
2020-02-15,1708.7029,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,1708.7029,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,1763.23,0.03141280968341942,0.0001553040347364032,0.0,0.002991774856822005,0.002124109431621335,0.04786609202605341
2020-02-18,1791.4887,0.015899595828715363,0.00018264476209761682,0.0,-0.003241493924170946,0.004838231391380177,-0.0302421378706903
2020-02-19,1771.2831,-0.011342750963660109,0.0003449707463341056,0.0,-0.0020000006666665016,0.002711253355377252,0.0
2020-02-20,1820.1898,0.02723658214978819,0.0001409279423487675,0.0,0.03274138611764599,0.002703922332401021,0.0
2020-02-21,1829.9783,0.005363327493913772,0.00022591897096102542,0.0,-0.002667638298355257,-0.0009004953332514276,0.0
2020-02-22,1829.9783,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,1829.9783,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,1821.3082,-0.004749074768708894,0.0006085382137621664,-0.10494825567450317,-0.040639883857172876,0.0029985029962578125,0.0
2020-02-25,1857.6679,0.019766849743557913,0.0005410739707647494,0.0,-0.014264123663056516,-0.0051028176161516114,0.0
2020-02-26,1787.0468,-0.03875745885619786,0.00046719055783217556,0.0951948794467663,-0.03126883200605057,0.003304794956143553,0.0
2020-02-27,1777.7945,-0.005190873868854418,0.0007617587978030471,0.09533638559842705,-0.044656316913815,-0.0021017872922612924,0.0
2020-02-28,1663.0775,-0.06670374945884028,0.0007528826273768274,0.09540546781240122,-0.03206123877995193,-0.00936138498911454,0.0
2020-02-29,1663.0775,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,1663.0775,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,1714.7525,0.030598953684222607,0.000751724069154136,0.0,0.024560161797389846,-0.02363885973055524,0.0
2020-03-03,1734.8234,0.011636866139978608,-0.00015397151794260822,0.09535348953386258,0.03856624531417996,-0.005295137742146849,0.0
2020-03-04,1723.8975,-0.006317905757067699,0.0010110410320987029,0.07807522058616856,-0.010790501245113937,-0.003754697777770488,0.0
2020-03-05,1754.2608,0.017459855890820997,0.0002040967851781872,0.0,-0.005984783913392633,-0.006289328907563174,0.0
2020-03-06,1747.8236,-0.003676214799195776,0.0006339133182100554,-0.17295240622914942,-0.03894789907438234,0.0009459247118677183,0.0
2020-03-07,1747.8236,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,1747.8236,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,1656.1044,-0.05390325935506901,0.002810510353701723,-0.08675167045655074,-0.06202631294647354,0.0018891693276081867,0.0
2020-03-10,1705.4168,0.029341440884453007,-0.0001892443760720397,0.0,-0.09458602311345476,0.0018856070954615944,0.0
2020-03-11,1684.1945,-0.012522130375613116,-0.00046176506532802364,-0.09556988633740415,-0.08514306244888026,0.0015686277726256748,0.0
2020-03-12,1640.1574,-0.026495195122513415,-2.8314374502791395e-05,0.09531017980432521,-0.08596095672497839,0.002191953280950898,0.0
2020-03-13,1634.6742,-0.0033486944024465615,-0.0013499918967045943,0.0,-0.003154576748515936,0.0,0.0
2020-03-14,1634.6742,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,1634.6742,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,1527.7404,-0.0676537374155215,-0.0006854329811520898,0.038221212820197525,-0.019139340210696965,-0.0006257822482051978,-0.019511510331267523
2020-03-17,1526.3592,-0.0009044892276355299,-0.001210108276686661,0.0,-0.036486933208354166,0.0009385265822636768,0.0
2020-03-18,1500.69,-0.01696028945429706,-0.00016216875292229815,-0.08719321170237748,-0.04483141329672957,0.004990652903558157,0.0
2020-03-19,1496.2362,-0.0029722475507290014,0.00027164738324625404,0.0,-0.06774598853238878,0.001865092240995736,-0.03432045833544084
2020-03-20,1495.4071,-0.0005542773239222143,0.00016508294567962878,0.0,0.07989891588379994,0.002171553513507618,0.016071279683321116
2020-03-21,1495.4071,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,1495.4071,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,1402.8661,-0.06388111924655249,0.000590880058783938,0.00516937622378677,-0.00997190140505122,0.0024760148830402784,0.0
2020-03-24,1427.9052,0.017691116939690943,0.000831017938351053,0.09543352238850833,0.042650387350369634,0.003086422203189443,0.0
2020-03-25,1484.5114,0.03887721938642308,0.0005398506150688931,0.08190049289440715,0.022296547107152342,0.0,0.0010989012094864137
2020-03-26,1451.9241,-0.02219605223644372,0.0007514073007479638,0.06999237182003526,0.03490825860494873,0.0,0.0
2020-03-27,1452.0407,8.030400372760482e-05,0.0002395288726342315,-0.16530255162436003,-0.03613399930999872,0.0,0.0
2020-03-28,1452.0407,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,1452.0407,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,1437.1416,-0.010313805448386226,-6.489131886233679e-05,0.0,-0.04046433158820495,0.001847291165715248,0.0
2020-03-31,1439.9815,0.0019741254187541912,0.00010028480894153091,-0.10508277645315234,0.05426885450011554,0.0018438849723274586,0.0
2020-04-01,1448.2228,0.005706883247303729,0.001339312493990441,0.0,0.03525815795085574,-0.0009215174972503348,0.0
2020-04-02,1488.1718,0.027211237205038152,0.00047999440240964475,-0.0740438894442832,0.044536379973298956,-0.0030778725436793053,0.0
2020-04-03,1461.1272,-0.0183401941017296,0.00020841661732884376,0.2279168300668677,0.03583564437112763,0.0,0.0
2020-04-04,1461.1272,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,1461.1272,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,1461.1272,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07,1507.6587,0.031349725076391444,0.00484197606763459,0.05781957088882628,0.03736775965216754,-0.012095045880533561,0.0
2020-04-08,1497.409,-0.006821636495721428,0.002102720352547216,0.09387912569114532,-0.012885429892977918,-0.009089546987743446,0.0
2020-04-09,1495.1985,-0.0014773072660032582,0.0010155399507247864,-0.10517868094507898,0.027654717763950565,-0.0006299212806730736,0.0
2020-04-10,1462.8415,-0.021878196808940764,-0.00016353860189965985,-0.08288765980576773,-0.030462722417019528,0.0056550574833451606,0.0
2020-04-11,1462.8415,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,1462.8415,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,1436.7117,-0.01802381647556217,5.432114486936257e-05,0.0,0.011532540886881826,0.0012523483164663674,0.0
